geo,year,geo_label,nuts_level,country_code,country_name,is_el_regional_unit,employees,self_employed,self_employed_with_employees,self_employed_without_employees,contributing_family_members,labour_force,long_term_unemployment,long_term_unemployment_rate,employment_part_time,employment_full_time,employment_part_time_pct,employment_full_time_pct,permanent_employment,permanent_employment_pct,temporary_employment,temporary_employment_pct,deprivation,housing,involuntary_part_time,involuntary_temporary,involuntary_temporary_pct,involuntary_part_time_pct,neets,neets_pop_prc,persons_low_work,persons_risk_poverty,fca_epl,fca_no_epl,empl_rate_ED0-2,empl_rate_ED3-4,empl_rate_ED5-8,skills_isco_0,skills_isco_4_5,skills_isco_9,skills_isco_6_8,skills_isco_1_3,skills_isco_1_3_pct,skills_isco_4_5_pct,skills_isco_6_8_pct,skills_isco_9_pct,sector_a,sector_bde,sector_c,sector_f,sector_g,sector_h,sector_i,sector_jklmnu,sector_opq,sector_rst,sector_a_pct,sector_bde_pct,sector_c_pct,sector_f_pct,sector_g_pct,sector_h_pct,sector_i_pct,sector_jklmnu_pct,sector_opq_pct,sector_rst_pct,sector_a_lq,sector_bde_lq,sector_c_lq,sector_f_lq,sector_g_lq,sector_h_lq,sector_i_lq,sector_jklmnu_lq,sector_opq_lq,sector_rst_lq,total_employment,total_employment_rate,unemployment,unemployment_rate,weekly_hours,youth_employment,youth_employment_rate,youth_long_term_unemployment_rate,youth_unemployment,youth_unemployment_rate
FRY2,2024,Martinique,2,FR,France,0,109500.0,15800.0,4500.0,11300.0,,144000.0,7900.0,42.8,17000.0,92500.0,13.535,73.646,,,,,10.1,,,,,,10590.0,20.9,15.7,23.9,,,39.8,63.4,80.1,,31215.0,16744.0,19676.0,46731.0,37.116,24.793,15.628,13.299,,,6937.0,7376.0,14967.0,,5550.0,7342.0,43612.0,,,,5.523,5.873,11.916,,4.419,5.846,34.723,,,,0.506,0.885,0.941,,1.024,0.3,1.177,,125600.0,61.0,18500.0,12.3,34.8,14090.0,27.81,,5700.0,28.8
FRY3,2008,Guyane,2,FR,France,0,43400.0,5900.0,2700.0,3200.0,,64700.0,11100.0,79.7,4400.0,39000.0,8.661,76.772,,,,,,,,,,,0.0,,,,,,28.0,68.0,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50800.0,43.8,13900.0,21.4,35.1,10850.0,20.61,22.4,5200.0,32.4
FRY3,2009,Guyane,2,FR,France,0,48700.0,6400.0,,3900.0,,71200.0,11000.0,76.6,6000.0,42600.0,10.582,75.132,,,,,,,,,,,0.0,,,,,,30.0,68.0,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56700.0,46.6,14400.0,20.2,34.8,13320.0,24.74,21.2,5600.0,29.6
FRY3,2010,Guyane,2,FR,France,0,49300.0,7700.0,2600.0,5100.0,,75100.0,11600.0,73.6,6600.0,42700.0,11.13,72.007,,,,,,,,,,,0.0,,,,,,31.0,67.1,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59300.0,45.4,15800.0,21.0,36.0,13890.0,25.43,20.6,6300.0,31.2
FRY3,2011,Guyane,2,FR,France,0,47600.0,7400.0,2800.0,4600.0,,72300.0,11900.0,77.6,5600.0,42000.0,9.825,73.684,,,,,,,,,,,0.0,,,,,,29.2,65.1,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57000.0,44.7,15300.0,21.1,37.2,10680.0,19.34,25.1,5700.0,34.8
FRY3,2012,Guyane,2,FR,France,0,48300.0,7600.0,6400.0,,,74700.0,12500.0,74.7,7700.0,40500.0,13.299,69.948,,,,,,,,,,,0.0,,,,,,29.8,60.9,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57900.0,45.4,16800.0,22.3,36.8,9820.0,17.54,27.0,6600.0,40.2
FRY3,2013,Guyane,2,FR,France,0,47900.0,8100.0,3400.0,4700.0,2900.0,74800.0,12500.0,77.6,5800.0,42100.0,9.864,71.599,,,,,,,,,,,0.0,,,,,,28.0,61.4,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58800.0,45.7,16000.0,21.3,37.5,11690.0,20.79,22.2,5500.0,32.0
FRY3,2014,Guyane,2,FR,France,0,52500.0,8700.0,,6300.0,,81500.0,11400.0,62.7,8700.0,43800.0,13.744,69.194,35233.0,67.11,9683.0,18.444,,,5597.0,8487.0,87.648,64.333,20540.0,35.5,,,,,30.6,58.7,82.8,772.0,14727.0,8272.0,14223.0,19535.0,34.116,25.719,24.839,14.446,4634.0,558.0,3067.0,5561.0,6265.0,2058.0,2062.0,5626.0,27221.0,3736.0,7.321,0.882,4.845,8.785,9.897,3.251,3.258,8.888,43.003,5.902,2.662,0.557,0.397,1.327,0.773,0.599,0.919,0.52,1.374,1.069,63300.0,46.5,18200.0,22.2,34.9,13720.0,23.71,18.4,7100.0,34.1
FRY3,2015,Guyane,2,FR,France,0,55000.0,7400.0,,5200.0,,82000.0,12000.0,66.2,7900.0,47000.0,12.363,73.552,41719.0,75.853,9842.0,17.895,,,5501.0,8113.0,82.432,69.633,21310.0,35.8,,,,,28.3,56.1,86.3,2069.0,15180.0,8586.0,13677.0,23634.0,37.766,24.257,21.855,13.72,2966.0,631.0,2034.0,6142.0,4955.0,2788.0,2036.0,7042.0,29813.0,2598.0,4.642,0.987,3.183,9.612,7.754,4.363,3.186,11.02,46.656,4.066,1.772,0.657,0.26,1.5,0.607,0.781,0.844,0.643,1.484,0.795,63900.0,45.3,18200.0,21.9,35.0,12610.0,21.18,19.5,6700.0,34.7
FRY3,2016,Guyane,2,FR,France,0,56300.0,7000.0,3200.0,3900.0,,83600.0,13600.0,69.6,8700.0,47600.0,13.573,74.26,39624.0,70.38,10561.0,18.758,,,6327.0,7445.0,70.495,72.724,22410.0,36.0,,,,,27.2,56.6,87.5,1955.0,17167.0,8392.0,10997.0,25242.0,37.138,25.257,16.18,12.347,1427.0,850.0,2397.0,6033.0,5364.0,2713.0,2677.0,8573.0,29713.0,2337.0,2.226,1.326,3.74,9.412,8.368,4.233,4.176,13.375,46.355,3.646,0.807,0.888,0.306,1.477,0.649,0.771,1.091,0.784,1.484,0.705,64099.0,43.9,19500.0,23.0,35.3,12260.0,19.69,19.5,6600.0,35.0
FRY3,2017,Guyane,2,FR,France,0,54900.0,7400.0,3300.0,4200.0,,81900.0,13300.0,73.2,9300.0,45600.0,14.577,71.473,34440.0,62.732,13239.0,24.115,,,5603.0,10747.0,81.177,60.247,24320.0,38.9,,,,,23.9,56.8,89.5,1584.0,16529.0,8087.0,10654.0,26519.0,39.192,24.428,15.745,11.952,2163.0,553.0,2713.0,5022.0,7083.0,2123.0,1611.0,6771.0,30776.0,2402.0,3.39,0.867,4.252,7.871,11.102,3.328,2.525,10.613,48.238,3.765,1.357,0.563,0.346,1.218,0.867,0.615,0.655,0.606,1.556,0.722,63800.0,43.2,18200.0,21.9,35.4,12020.0,19.22,22.4,6700.0,35.8
FRY3,2018,Guyane,2,FR,France,0,56900.0,8300.0,3300.0,5000.0,,82700.0,10400.0,65.0,9500.0,47400.0,14.222,70.958,38722.0,68.053,11654.0,20.482,,,5528.0,8721.0,74.833,58.189,24520.0,38.2,,,,,26.0,55.3,82.5,,15779.0,8288.0,13446.0,26612.0,40.043,23.743,20.232,12.471,,,,5047.0,6036.0,,,,31502.0,,,,,7.555,9.036,,,,47.159,,,,,1.137,0.713,,,,1.53,,66800.0,44.2,16000.0,19.0,35.3,12960.0,20.19,17.6,6100.0,32.0
FRY3,2019,Guyane,2,FR,France,0,56200.0,8700.0,2900.0,5800.0,,81700.0,10900.0,67.5,8400.0,47900.0,12.805,73.018,37633.0,66.963,12908.0,22.968,,,5274.0,8551.0,66.246,62.786,24220.0,37.0,,,,,24.1,52.4,84.3,,14952.0,9065.0,10915.0,28013.0,41.822,22.322,16.295,13.533,,,,,5898.0,,,,30515.0,,,,,,8.991,,,,46.517,,,,,,0.72,,,,1.496,,65600.0,43.3,16100.0,19.3,35.7,12960.0,19.8,16.1,5500.0,29.8
FRY3,2020,Guyane,2,FR,France,0,55700.0,8700.0,,7100.0,,77800.0,8600.0,67.2,7800.0,47900.0,11.945,73.354,49978.0,89.727,8736.0,15.684,,,4141.0,6799.0,77.827,53.09,26600.0,40.2,,,,,25.3,48.4,85.7,,15872.0,8044.0,12191.0,26169.0,39.676,24.064,18.483,12.196,,,,,5154.0,,,,31447.0,,,,,,7.893,,,,48.158,,,,,,0.627,,,,1.525,,65300.0,42.0,12800.0,16.1,36.7,11040.0,16.69,,4400.0,28.5
FRY3,2021,Guyane,2,FR,France,0,55600.0,7800.0,,5500.0,,75700.0,6300.0,56.2,9100.0,46400.0,14.065,71.716,40650.0,73.112,12695.0,22.833,,,6986.0,7947.0,62.599,76.769,20540.0,31.3,,,,,23.6,54.6,82.9,,17290.0,7931.0,12222.0,23961.0,36.047,26.011,18.387,11.931,,,,5821.0,6364.0,,,,28181.0,,,,,8.997,9.836,,,,43.556,,,,,1.394,0.785,,,,1.448,,64700.0,41.4,11200.0,14.6,33.8,10230.0,15.59,,3900.0,27.6
FRY3,2022,Guyane,2,FR,France,0,56900.0,8900.0,3400.0,5500.0,,77100.0,6100.0,58.9,7200.0,49700.0,10.762,74.29,40760.0,71.634,10316.0,18.13,17.0,,4763.0,5897.0,57.164,66.153,22350.0,33.9,28.1,42.0,,,20.5,55.1,86.8,,16997.0,6682.0,10691.0,30163.0,42.58,23.994,15.092,9.433,,,,5728.0,7557.0,,,,28617.0,,,,,8.562,11.296,,,,42.776,,,,,1.309,0.859,,,,1.436,,66900.0,42.4,10300.0,13.1,34.8,11850.0,17.98,,4100.0,25.7
FRY3,2023,Guyane,2,FR,France,0,60900.0,9200.0,4000.0,5200.0,,82700.0,4600.0,38.9,7500.0,53400.0,10.563,75.211,40355.0,66.264,11643.0,19.118,27.2,,5436.0,5491.0,47.161,72.48,19640.0,29.7,41.7,53.0,,,23.9,55.4,81.1,,18417.0,8615.0,11711.0,29835.0,39.63,24.463,15.556,11.443,,,,6481.0,7365.0,,,,32095.0,,,,,9.128,10.373,,,,45.204,,,,,1.428,0.819,,,,1.476,,71000.0,43.8,11800.0,14.0,35.8,13320.0,20.15,,3800.0,22.2
FRY3,2024,Guyane,2,FR,France,0,58900.0,7800.0,3300.0,4600.0,,81100.0,5600.0,39.8,8000.0,50800.0,11.923,75.708,,,,,19.8,,,,,,22850.0,34.4,35.4,53.3,,,22.2,54.0,85.1,,18536.0,8487.0,9705.0,28663.0,38.618,24.974,13.076,11.435,,,,5452.0,6999.0,,,,32122.0,,,,,8.125,10.431,,,,47.872,,,,,1.225,0.823,,,,1.622,,67100.0,42.4,14000.0,17.0,35.4,12010.0,18.08,,5100.0,29.8
FRY4,2008,La Réunion,2,FR,France,0,204700.0,31700.0,13800.0,17900.0,4400.0,318800.0,53500.0,68.5,50600.0,154100.0,21.013,63.995,,,,,,,,,,,0.0,,,,,,34.1,56.6,81.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240800.0,45.8,78000.0,24.4,34.1,52210.0,28.89,22.8,32000.0,38.0
FRY4,2009,La Réunion,2,FR,France,0,201800.0,30200.0,12500.0,17700.0,3800.0,324000.0,54400.0,61.7,45400.0,156400.0,19.254,66.327,,,,,,,,,,,0.0,,,,,,32.4,55.7,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235800.0,44.8,88200.0,27.1,33.7,48270.0,26.52,21.8,34100.0,41.4
FRY4,2010,La Réunion,2,FR,France,0,205300.0,30200.0,11900.0,18400.0,5200.0,339300.0,60800.0,61.7,48700.0,156600.0,20.224,65.033,,,,,,,,,,,0.0,,,,,,32.1,53.9,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240800.0,44.0,98500.0,28.9,34.6,48150.0,26.68,24.4,40200.0,45.5
FRY4,2011,La Réunion,2,FR,France,0,202600.0,33800.0,13800.0,20000.0,5200.0,343900.0,68400.0,66.8,49000.0,153600.0,20.281,63.576,,,,,,,,,,,0.0,,,,,,28.6,53.0,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241600.0,43.3,102300.0,29.6,34.8,43220.0,23.98,29.6,39100.0,47.5
FRY4,2012,La Réunion,2,FR,France,0,206700.0,32100.0,23600.0,8500.0,5800.0,343200.0,67100.0,68.0,48300.0,158400.0,19.747,64.759,,,,,,,,,,,0.0,,,,,,28.7,52.8,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244600.0,43.8,98600.0,28.6,34.4,43650.0,24.48,26.7,36000.0,45.2
FRY4,2013,La Réunion,2,FR,France,0,213800.0,30700.0,18000.0,12600.0,4300.0,350900.0,69800.0,68.3,45600.0,168200.0,18.328,67.605,,,,,,,,,,,0.0,,,,,,27.8,53.0,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248800.0,44.5,102100.0,28.9,34.5,44850.0,25.47,28.7,39300.0,46.7
FRY4,2014,La Réunion,2,FR,France,0,221000.0,31400.0,11300.0,20100.0,,346900.0,60900.0,65.8,53100.0,167800.0,20.864,65.933,165382.0,74.833,52867.0,23.922,,,33742.0,36753.0,69.52,63.544,51700.0,29.6,,,,,30.1,51.9,79.3,921.0,62930.0,37777.0,46705.0,84884.0,34.156,25.322,18.793,15.201,8990.0,4286.0,13102.0,16779.0,36219.0,10442.0,6080.0,29535.0,108039.0,19525.0,3.532,1.684,5.148,6.593,14.231,4.103,2.389,11.605,42.451,7.672,1.284,1.063,0.422,0.996,1.111,0.756,0.674,0.679,1.356,1.39,254500.0,46.1,92500.0,26.4,34.4,48250.0,27.62,22.4,34800.0,41.9
FRY4,2015,La Réunion,2,FR,France,0,235200.0,29800.0,11400.0,18400.0,2500.0,350400.0,53800.0,64.7,50300.0,184900.0,18.797,69.096,171960.0,73.112,52755.0,22.43,,,37643.0,39345.0,74.581,74.837,53160.0,30.6,,,,,30.1,53.2,81.2,1201.0,70763.0,40097.0,51225.0,103584.0,36.319,24.811,17.961,14.059,8353.0,4110.0,10103.0,20641.0,36552.0,11946.0,8778.0,28766.0,119313.0,16926.0,3.121,1.536,3.775,7.713,13.659,4.464,3.28,10.75,44.586,6.325,1.191,1.023,0.308,1.203,1.07,0.799,0.868,0.627,1.418,1.237,267600.0,48.2,83100.0,23.5,34.9,44790.0,25.78,22.8,32300.0,41.9
FRY4,2016,La Réunion,2,FR,France,0,234300.0,29800.0,10500.0,19300.0,3600.0,344800.0,49000.0,63.5,53300.0,181000.0,19.91,67.613,167837.0,71.633,49657.0,21.194,,,37437.0,40511.0,81.582,70.238,47730.0,27.8,,,,,30.9,54.3,80.3,1018.0,68102.0,41639.0,57590.0,99046.0,35.771,24.595,20.799,15.038,11210.0,3457.0,13341.0,20138.0,34354.0,10929.0,9756.0,29137.0,115035.0,18289.0,4.188,1.291,4.984,7.523,12.833,4.083,3.644,10.884,42.972,6.832,1.519,0.865,0.408,1.18,0.995,0.744,0.952,0.638,1.376,1.321,267700.0,48.2,77200.0,22.3,34.6,48020.0,27.97,21.1,28200.0,37.0
FRY4,2017,La Réunion,2,FR,France,0,229900.0,32500.0,9900.0,22500.0,2800.0,343500.0,46400.0,59.1,54300.0,175600.0,20.475,66.214,161787.0,70.373,58325.0,25.37,,,43180.0,44761.0,76.744,79.521,52240.0,30.8,,,,,31.2,52.3,79.3,,68276.0,40035.0,55851.0,100557.0,36.283,24.636,20.152,14.446,11140.0,3815.0,14582.0,19069.0,32078.0,11296.0,8580.0,28276.0,117547.0,16556.0,4.201,1.439,5.498,7.19,12.096,4.259,3.235,10.662,44.324,6.243,1.682,0.934,0.447,1.112,0.944,0.787,0.839,0.609,1.43,1.197,265200.0,47.7,78500.0,22.7,34.9,44320.0,26.13,19.2,28100.0,38.8
FRY4,2018,La Réunion,2,FR,France,0,223700.0,32500.0,12900.0,19600.0,,340200.0,50200.0,61.0,48400.0,175300.0,18.76,67.946,169518.0,75.779,44235.0,19.774,,,34677.0,36708.0,82.984,71.647,54370.0,32.3,,,,,28.2,51.2,79.2,,69435.0,37916.0,46504.0,101551.0,36.485,24.946,16.708,13.622,9631.0,,11773.0,17724.0,28995.0,11264.0,9701.0,22996.0,115545.0,11647.0,3.733,,4.563,6.87,11.238,4.366,3.76,8.913,44.785,4.514,1.566,,0.388,1.034,0.887,0.828,0.969,0.503,1.453,0.81,258000.0,46.5,82200.0,24.0,35.1,43460.0,25.82,22.5,30200.0,41.0
FRY4,2019,La Réunion,2,FR,France,0,224300.0,31900.0,14000.0,17900.0,,327900.0,44700.0,63.3,51200.0,173000.0,19.883,67.184,175205.0,78.112,45453.0,20.264,,,35883.0,34345.0,75.562,70.084,50390.0,29.9,,,,,28.0,50.8,79.0,,69497.0,38997.0,40849.0,105134.0,37.133,24.546,14.428,13.774,7251.0,,14292.0,17545.0,31026.0,12908.0,9739.0,20872.0,110504.0,15435.0,2.816,,5.55,6.814,12.049,5.013,3.782,8.106,42.914,5.994,1.181,,0.467,1.021,0.965,0.959,1.009,0.457,1.38,1.109,257500.0,46.5,70600.0,21.3,34.8,43060.0,25.55,19.2,25400.0,37.1
FRY4,2020,La Réunion,2,FR,France,0,225800.0,37900.0,13900.0,24000.0,,323000.0,34300.0,59.9,50000.0,175800.0,18.797,66.09,170918.0,75.694,43289.0,19.171,,,38023.0,31833.0,73.536,76.046,49960.0,30.2,,,,,32.2,50.2,77.3,,73616.0,36916.0,50496.0,100064.0,35.208,25.902,17.767,12.989,11952.0,,13706.0,17452.0,36432.0,10532.0,11134.0,22536.0,108345.0,19553.0,4.493,,5.153,6.561,13.696,3.959,4.186,8.472,40.731,7.351,2.004,,0.445,0.98,1.089,0.769,1.135,0.465,1.29,1.429,266000.0,48.1,57200.0,17.4,35.1,41240.0,24.93,17.4,22500.0,35.3
FRY4,2021,La Réunion,2,FR,France,0,223600.0,38500.0,20000.0,18500.0,3500.0,325100.0,28500.0,48.1,51600.0,172000.0,19.406,64.686,170574.0,76.285,51754.0,23.146,,,35336.0,31453.0,60.774,68.481,43270.0,26.4,,,,,27.9,53.4,80.3,,64657.0,40221.0,40773.0,112639.0,39.918,22.914,14.45,14.254,7803.0,,13648.0,16778.0,34763.0,10972.0,10132.0,22659.0,110474.0,19386.0,2.935,,5.133,6.31,13.074,4.126,3.81,8.522,41.547,7.291,1.235,,0.463,0.977,1.044,0.806,1.085,0.451,1.381,1.313,265900.0,48.6,59200.0,17.9,34.4,43290.0,26.41,12.0,22400.0,34.1
FRY4,2022,La Réunion,2,FR,France,0,233200.0,32900.0,14800.0,18100.0,3000.0,329800.0,29500.0,48.6,51200.0,181900.0,18.998,67.495,166364.0,71.34,69752.0,29.911,14.0,,41618.0,33747.0,48.381,81.285,40230.0,24.5,23.1,34.5,,,29.2,51.3,81.0,,68199.0,42290.0,42433.0,110902.0,38.296,23.55,14.653,14.603,6779.0,,11056.0,16350.0,38155.0,11598.0,11059.0,19969.0,106783.0,23789.0,2.515,,4.102,6.067,14.158,4.304,4.104,7.41,39.623,8.827,1.039,,0.371,0.928,1.077,0.841,1.01,0.393,1.33,1.484,269500.0,48.8,60700.0,18.1,34.3,46110.0,28.08,10.1,21400.0,31.7
FRY4,2023,La Réunion,2,FR,France,0,243800.0,31600.0,14200.0,17400.0,,342800.0,29000.0,43.7,54500.0,189200.0,19.682,68.328,187748.0,77.009,57929.0,23.761,14.1,,38762.0,28074.0,48.463,71.123,39660.0,24.3,22.5,33.7,,,30.9,53.0,78.9,,72542.0,39819.0,45211.0,116545.0,38.662,24.065,14.998,13.209,6471.0,,15790.0,20088.0,36043.0,11391.0,11386.0,24604.0,115058.0,21098.0,2.337,,5.702,7.255,13.017,4.114,4.112,8.886,41.552,7.619,0.987,,0.507,1.135,1.027,0.808,1.003,0.456,1.357,1.38,276900.0,50.0,66300.0,19.0,34.4,47480.0,29.09,10.5,23600.0,33.2
FRY4,2024,La Réunion,2,FR,France,0,245000.0,42400.0,16200.0,26300.0,,351100.0,29300.0,47.3,50900.0,194100.0,17.594,67.093,,,,,12.9,,,,,,39170.0,24.2,21.9,32.8,,,30.9,55.8,81.9,,74007.0,40854.0,46546.0,121219.0,39.092,23.867,15.011,13.175,7991.0,,18564.0,21320.0,43185.0,12714.0,9425.0,22942.0,102838.0,23561.0,2.762,,6.417,7.37,14.927,4.395,3.258,7.93,35.547,8.144,1.22,,0.588,1.111,1.178,0.87,0.755,0.406,1.204,1.495,289300.0,51.7,62100.0,17.3,34.9,52940.0,32.71,8.7,21100.0,28.5
FRY5,2013,Mayotte,2,FR,France,0,30400.0,8000.0,,6200.0,,49400.0,7700.0,79.2,3600.0,26900.0,9.068,67.758,,,,,,,,,,,,,,,,,24.3,51.3,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39700.0,34.1,9700.0,19.4,37.6,,,27.2,4100.0,37.0
FRY5,2014,Mayotte,2,FR,France,0,34000.0,7900.0,,6600.0,,53800.0,8400.0,75.9,4400.0,29600.0,10.304,69.321,,,,,,,,,,,0.0,,,,,,25.2,53.4,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42700.0,34.3,11000.0,20.3,41.4,7840.0,15.01,29.3,5400.0,40.8
FRY5,2015,Mayotte,2,FR,France,0,36600.0,7600.0,,6100.0,,60100.0,11400.0,74.6,6500.0,30100.0,14.509,67.188,,,,,,,,,,,0.0,,,,,,26.0,54.3,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44800.0,35.5,15300.0,25.3,39.1,7830.0,14.59,30.8,6300.0,44.6
FRY5,2016,Mayotte,2,FR,France,0,38300.0,7000.0,,5900.0,,65700.0,15900.0,81.1,6000.0,32299.0,13.015,70.063,,,,,,,,,,,0.0,,,,,,25.3,52.5,83.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46100.0,35.2,19600.0,29.7,38.1,8810.0,15.83,37.3,8200.0,48.2
FRY5,2017,Mayotte,2,FR,France,0,39300.0,7500.0,,6500.0,,68900.0,17300.0,84.2,7100.0,32200.0,14.7,66.667,,,,,,,,,,,0.0,,,,,,25.6,54.5,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48300.0,35.5,20600.0,29.6,38.5,9660.0,16.72,36.8,8100.0,45.6
FRY5,2018,Mayotte,2,FR,France,0,38600.0,7400.0,,6400.0,,72600.0,21000.0,81.8,4900.0,33700.0,10.448,71.855,,,,,,,,,,,0.0,,,,,,23.1,53.2,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46900.0,33.3,25600.0,35.1,39.3,9490.0,15.82,38.6,9800.0,50.8
FRY5,2019,Mayotte,2,FR,France,0,42800.0,8200.0,,7000.0,,74000.0,18900.0,84.4,7100.0,35700.0,13.76,69.186,,,,,,,,,,,0.0,,,,,,24.0,55.9,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51600.0,35.2,22400.0,30.1,41.9,10720.0,17.2,35.0,8700.0,44.8
FRY5,2020,Mayotte,2,FR,France,0,41400.0,6900.0,,5800.0,,67700.0,16000.0,83.9,4000.0,37500.0,8.214,77.002,,,,,,,,,,,0.0,,,,,,20.0,54.3,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48700.0,32.2,19000.0,27.8,39.7,9410.0,14.56,35.2,7100.0,43.0
HR02,2016,Panonska Hrvatska,2,HR,Croatia,0,324300.0,45400.0,12900.0,32500.0,10100.0,459500.0,42700.0,53.5,13400.0,310800.0,3.528,81.833,,,,,,,,,,,49900.0,24.1,,,,,26.3,56.3,75.7,3843.0,91665.0,39991.0,132836.0,116910.0,34.362,26.942,39.043,11.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379800.0,51.1,79800.0,17.1,39.3,74080.0,35.78,11.3,30700.0,29.3
HR02,2017,Panonska Hrvatska,2,HR,Croatia,0,317500.0,40500.0,12000.0,28500.0,8200.0,436800.0,30700.0,43.4,11800.0,305600.0,3.223,83.474,,,,,,,,,,,43050.0,21.9,,,,,23.0,57.9,77.3,4066.0,101066.0,37918.0,131416.0,103680.0,30.163,29.403,38.232,11.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366100.0,51.0,70800.0,16.0,39.6,72510.0,36.89,9.5,28200.0,28.0
HR02,2018,Panonska Hrvatska,2,HR,Croatia,0,331300.0,36400.0,12500.0,23900.0,8000.0,428200.0,23500.0,44.8,11900.0,319500.0,3.167,85.019,,,,,,,,,,,35010.0,18.9,,,,,25.3,62.0,79.3,4820.0,106931.0,42214.0,137679.0,101143.0,28.314,29.934,38.542,11.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375800.0,54.2,52500.0,12.1,39.7,73830.0,39.86,7.0,20100.0,21.4
HR02,2019,Panonska Hrvatska,2,HR,Croatia,0,326700.0,36900.0,11600.0,25300.0,8000.0,411100.0,16200.0,41.0,10900.0,315800.0,2.932,84.961,,,,,,,,,,,33750.0,19.1,,,,,25.3,63.0,76.4,5086.0,106033.0,47889.0,130416.0,100264.0,27.834,29.436,36.205,13.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371700.0,55.2,39600.0,9.5,39.6,70750.0,40.04,5.4,14800.0,17.3
HR02,2020,Panonska Hrvatska,2,HR,Croatia,0,315400.0,35700.0,12200.0,23500.0,7300.0,407100.0,17900.0,36.6,10900.0,304500.0,3.042,84.985,,,,,,,,,,,37050.0,21.8,,,,,25.0,59.9,78.0,5755.0,91593.0,39392.0,120949.0,118379.0,34.72,26.864,35.473,11.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358300.0,54.5,48900.0,11.9,39.3,64800.0,38.12,7.1,21600.0,25.0
HR02,2021,Panonska Hrvatska,2,HR,Croatia,0,324900.0,40200.0,17600.0,22600.0,13000.0,418100.0,14600.0,36.1,12000.0,312800.0,3.174,82.729,,,,,5.1,6.1,,,,,28720.0,17.3,11.1,27.0,,,28.5,63.7,81.5,3789.0,107847.0,44297.0,128949.0,115038.0,30.674,28.757,34.384,11.812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378100.0,58.9,40300.0,9.5,39.6,68250.0,41.11,6.4,17600.0,20.5
HR02,2022,Panonska Hrvatska,2,HR,Croatia,0,317500.0,40500.0,14500.0,26000.0,9100.0,410900.0,14200.0,32.2,10400.0,307000.0,2.833,83.628,,,,,6.1,4.8,,,,,27410.0,16.8,8.7,25.9,,,26.5,63.8,80.5,4006.0,112671.0,46169.0,121140.0,104038.0,27.703,30.002,32.257,12.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367100.0,58.5,44100.0,10.6,39.4,71330.0,43.72,5.6,17500.0,19.7
HR02,2023,Panonska Hrvatska,2,HR,Croatia,0,310000.0,42100.0,17000.0,25100.0,7000.0,400100.0,13300.0,32.4,7600.0,302200.0,2.116,84.155,,,,,5.3,5.6,,,,,27150.0,16.8,9.7,29.4,,,26.5,63.3,80.0,4998.0,97191.0,38484.0,110672.0,104470.0,30.969,28.811,32.808,11.408,39782.0,11452.0,72372.0,26450.0,44856.0,18902.0,15451.0,30576.0,86374.0,9415.0,11.078,3.189,20.154,7.366,12.491,5.264,4.303,8.515,24.053,2.622,2.53,1.069,1.203,0.997,0.886,0.848,0.74,0.644,1.044,0.614,359100.0,58.2,41000.0,10.1,39.6,65160.0,40.33,4.5,16700.0,20.4
