geo,year,geo_label,nuts_level,country_code,country_name,is_el_regional_unit,gdp_mio_eur,gdp_eur_hab,gfcf,gva,gva_sector_a,gva_sector_bde,gva_sector_c,gva_sector_f,gva_sector_ghij,gva_sector_ghi,gva_sector_j,gva_sector_klmn,gva_sector_k,gva_sector_l,gva_sector_mn,gva_sector_opqrstu,gva_sector_opq,gva_sector_rstu
DK04,2017,Midtjylland,2,DK,Denmark,0,60765.0,46400.0,13614.66,52834.0,1209.11,9742.9,8625.01,3597.85,11193.32,9556.25,1637.07,13870.57,1941.32,6365.48,5563.76,13220.83,11679.06,1541.76
DK04,2018,Midtjylland,2,DK,Denmark,0,61933.0,47000.0,12810.34,53714.0,576.22,9741.69,8481.72,3526.67,11878.31,10272.13,1606.18,14393.5,1982.56,6512.7,5898.23,13598.03,12084.86,1513.18
DK04,2019,Midtjylland,2,DK,Denmark,0,64574.0,48800.0,13636.17,56204.0,1136.1,10405.87,9131.5,3589.94,12563.11,10456.85,2106.26,14529.61,1951.41,6770.55,5807.65,13979.56,12402.76,1576.8
DK04,2020,Midtjylland,2,DK,Denmark,0,66521.0,50100.0,15086.53,57793.0,1542.07,9699.47,8434.58,3830.02,13608.15,11314.89,2293.26,14946.72,1966.62,7048.73,5931.38,14166.98,12604.22,1562.77
DK04,2021,Midtjylland,2,DK,Denmark,0,71705.0,53700.0,18168.35,62516.0,1357.45,10751.97,9059.78,4074.02,15167.36,12635.11,2532.25,16251.81,2166.46,7199.55,6885.79,14914.27,13327.2,1587.07
DK04,2022,Midtjylland,2,DK,Denmark,0,73319.0,54300.0,19810.47,64645.0,1067.68,12265.35,8857.94,4634.45,14701.15,12023.17,2677.99,16428.59,2233.5,7490.31,6704.77,15547.93,13780.42,1767.51
DK04,2023,Midtjylland,2,DK,Denmark,0,73388.0,53900.0,,65073.0,1005.08,11485.1,10436.31,4370.62,14887.21,11989.71,2897.51,17368.31,2644.32,7697.7,7026.3,15957.42,14033.99,1923.42
DK05,2008,Nordjylland,2,DK,Denmark,0,21943.0,37900.0,5634.92,18847.0,400.66,3627.65,3160.55,1462.97,4285.82,3625.07,660.74,3874.95,813.52,2077.27,984.17,5195.78,4603.35,592.43
DK05,2009,Nordjylland,2,DK,Denmark,0,21253.0,36700.0,4247.94,18342.0,367.92,3174.51,2659.31,1210.51,4020.85,3363.41,657.44,4083.71,844.18,2275.35,964.18,5484.96,4916.76,568.2
DK05,2010,Nordjylland,2,DK,Denmark,0,21531.0,37200.0,4276.45,18589.0,554.96,3296.02,2704.54,1068.19,3775.18,3157.96,617.22,4198.6,838.89,2374.73,984.98,5696.6,5102.35,594.25
DK05,2011,Nordjylland,2,DK,Denmark,0,21761.0,37500.0,4433.2,18775.0,651.78,3127.65,2544.76,1130.94,3781.51,3119.98,661.53,4360.28,789.37,2577.5,993.41,5723.76,5129.34,594.42
DK05,2012,Nordjylland,2,DK,Denmark,0,22425.0,38700.0,4528.93,19361.0,820.17,3311.26,2716.96,1152.62,3832.31,3228.54,603.78,4416.2,852.42,2605.12,958.67,5828.56,5228.14,600.42
DK05,2013,Nordjylland,2,DK,Denmark,0,22553.0,38900.0,5109.62,19522.0,705.47,3376.13,2789.98,1201.84,3999.23,3368.1,631.13,4486.64,819.06,2641.24,1026.33,5752.86,5150.01,602.85
DK05,2014,Nordjylland,2,DK,Denmark,0,22714.0,39000.0,5467.35,19703.0,815.82,3391.31,2770.68,1198.61,4093.79,3500.07,593.72,4460.97,808.87,2793.16,858.94,5743.3,5135.68,607.61
DK05,2015,Nordjylland,2,DK,Denmark,0,23481.0,40200.0,5068.44,20368.0,595.2,3615.39,2960.25,1311.5,4279.64,3637.99,641.64,4742.75,823.33,2868.74,1050.68,5823.65,5223.7,599.95
DK05,2016,Nordjylland,2,DK,Denmark,0,24188.0,41200.0,5798.9,20981.0,428.79,3972.06,3343.03,1454.32,4296.96,3645.53,651.43,4845.23,767.15,2981.18,1096.89,5984.33,5371.15,613.19
DK05,2017,Nordjylland,2,DK,Denmark,0,25252.0,42900.0,5043.56,21957.0,908.76,3700.11,3076.3,1499.32,4764.49,3979.28,785.21,5015.13,778.02,3124.16,1112.95,6069.23,5444.66,624.57
DK05,2018,Nordjylland,2,DK,Denmark,0,25561.0,43400.0,5478.72,22169.0,756.66,4115.47,3465.44,1606.62,4244.95,3601.48,643.47,5160.74,764.57,3180.0,1216.18,6284.87,5665.6,619.27
DK05,2019,Nordjylland,2,DK,Denmark,0,26174.0,44400.0,6059.12,22781.0,758.53,4384.66,3689.2,1650.1,4333.85,3661.95,671.9,5273.06,719.41,3318.04,1235.61,6381.31,5748.01,633.3
DK05,2020,Nordjylland,2,DK,Denmark,0,26468.0,44900.0,6416.92,22995.0,768.26,4178.31,3491.04,1693.51,4424.14,3774.56,649.57,5471.68,706.72,3438.06,1326.9,6459.91,5824.06,635.84
DK05,2021,Nordjylland,2,DK,Denmark,0,28026.0,47400.0,5927.52,24434.0,515.27,4728.97,3854.99,1737.82,4975.85,4236.75,739.1,5670.22,735.87,3485.06,1449.29,6806.68,6158.34,648.34
DK05,2022,Nordjylland,2,DK,Denmark,0,28599.0,48200.0,7094.2,25216.0,335.46,4947.18,3766.2,1819.54,5148.54,4362.27,786.27,5946.68,742.87,3674.87,1528.94,7018.97,6295.83,723.14
DK05,2023,Nordjylland,2,DK,Denmark,0,29451.0,49600.0,,26114.0,327.5,5416.02,4398.22,1804.65,5240.61,4386.77,853.84,6227.74,887.84,3769.29,1570.61,7098.25,6306.96,791.29
DKZZ,2008,Extra-Regio NUTS 2,2,DK,Denmark,0,10627.0,,885.06,9128.0,0.0,8812.9,0.0,277.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.69,37.69,0.0
DKZZ,2009,Extra-Regio NUTS 2,2,DK,Denmark,0,6723.0,,954.72,5802.0,0.0,5451.95,0.0,310.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0
DKZZ,2010,Extra-Regio NUTS 2,2,DK,Denmark,0,7377.0,,547.18,6369.0,0.0,6141.5,0.0,177.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.36,50.36,0.0
DKZZ,2011,Extra-Regio NUTS 2,2,DK,Denmark,0,8518.0,,645.45,7349.0,0.0,7078.79,0.0,223.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.89,47.89,0.0
DKZZ,2012,Extra-Regio NUTS 2,2,DK,Denmark,0,8527.0,,913.52,7362.0,0.0,7095.91,0.0,221.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33,45.33,0.0
DKZZ,2013,Extra-Regio NUTS 2,2,DK,Denmark,0,7220.0,,1000.95,6250.0,0.0,5887.52,0.0,320.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.69,42.69,0.0
DKZZ,2014,Extra-Regio NUTS 2,2,DK,Denmark,0,5972.0,,1198.82,5181.0,0.0,4785.55,0.0,352.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86,42.86,0.0
DKZZ,2015,Extra-Regio NUTS 2,2,DK,Denmark,0,3534.0,,1172.86,3065.0,0.0,2616.4,0.0,405.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.83,43.83,0.0
DKZZ,2016,Extra-Regio NUTS 2,2,DK,Denmark,0,3140.0,,772.31,2724.0,0.0,2268.02,0.0,329.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.03,127.03,0.0
DKZZ,2017,Extra-Regio NUTS 2,2,DK,Denmark,0,3208.0,,304.9,2789.0,0.0,2550.27,0.0,110.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.54,128.54,0.0
DKZZ,2018,Extra-Regio NUTS 2,2,DK,Denmark,0,3812.0,,504.21,3306.0,0.0,2956.29,0.0,193.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.29,157.29,0.0
DKZZ,2019,Extra-Regio NUTS 2,2,DK,Denmark,0,3166.0,,602.05,2756.0,0.0,2408.57,0.0,182.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.96,164.96,0.0
DKZZ,2020,Extra-Regio NUTS 2,2,DK,Denmark,0,1681.0,,557.67,1460.0,0.0,1123.58,0.0,160.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.68,176.68,0.0
DKZZ,2021,Extra-Regio NUTS 2,2,DK,Denmark,0,2467.0,,581.69,2151.0,0.0,1837.84,0.0,119.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.29,194.29,0.0
DKZZ,2022,Extra-Regio NUTS 2,2,DK,Denmark,0,5696.0,,692.11,5022.0,0.0,4731.56,0.0,83.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.04,207.04,0.0
DKZZ,2023,Extra-Regio NUTS 2,2,DK,Denmark,0,5408.0,,,4795.0,0.0,4499.63,0.0,83.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.17,212.17,0.0
EE00,2008,Eesti,2,EE,Estonia,0,16618.0,12400.0,5173.31,14805.0,565.25,2923.84,2284.14,1419.0,4045.56,3312.22,733.34,3347.86,793.68,1364.43,1189.75,2503.73,2153.3,350.43
EE00,2009,Eesti,2,EE,Estonia,0,14132.0,10600.0,3204.86,12238.0,349.22,2420.52,1736.81,868.99,3316.8,2636.46,680.34,2920.89,558.4,1287.47,1075.02,2362.0,2062.78,299.22
EE00,2010,Eesti,2,EE,Estonia,0,14741.0,11100.0,3130.16,12844.0,467.45,2792.68,2026.75,750.44,3561.91,2880.81,681.1,2979.98,649.4,1221.05,1109.53,2291.94,2002.44,289.5
EE00,2011,Eesti,2,EE,Estonia,0,16741.0,12600.0,4412.42,14643.0,613.7,3234.76,2436.37,1008.74,4073.25,3333.78,739.47,3278.61,663.69,1375.94,1238.98,2433.99,2118.61,315.38
EE00,2012,Eesti,2,EE,Estonia,0,18086.0,13600.0,5143.89,15754.0,594.02,3300.61,2509.88,1154.41,4453.46,3648.89,804.57,3687.03,699.93,1632.74,1354.36,2564.98,2213.38,351.6
EE00,2013,Eesti,2,EE,Estonia,0,19163.0,14500.0,5276.17,16755.0,583.99,3565.5,2597.38,1163.6,4695.59,3846.58,849.01,3950.56,670.47,1844.72,1435.37,2796.54,2401.43,395.11
EE00,2014,Eesti,2,EE,Estonia,0,20365.0,15500.0,5161.2,17742.0,634.38,3830.27,2843.26,1079.06,5018.15,4112.19,905.96,4189.28,716.04,1974.98,1498.26,2991.54,2563.84,427.7
EE00,2015,Eesti,2,EE,Estonia,0,21010.0,16000.0,5053.48,18203.0,589.65,3758.28,2868.98,1098.49,5023.49,4045.29,978.2,4521.61,779.11,2202.87,1539.63,3212.14,2762.12,450.02
EE00,2016,Eesti,2,EE,Estonia,0,22188.0,16900.0,5313.12,19112.0,459.67,3925.85,3020.02,1229.54,5305.36,4249.11,1056.25,4804.45,794.9,2374.06,1635.48,3387.43,2912.07,475.36
EE00,2017,Eesti,2,EE,Estonia,0,24316.0,18500.0,6177.25,21075.0,568.72,4256.97,3243.99,1379.72,5830.53,4641.42,1189.11,5358.87,861.05,2636.96,1860.86,3680.8,3151.06,529.73
EE00,2018,Eesti,2,EE,Estonia,0,26438.0,20000.0,7026.3,22991.0,541.83,4595.36,3493.54,1561.81,6457.98,5055.57,1402.41,5804.24,948.15,2757.18,2098.9,4030.6,3438.96,591.65
EE00,2019,Eesti,2,EE,Estonia,0,28472.0,21500.0,7577.94,24742.0,645.08,4660.37,3667.29,1692.71,7016.13,5391.54,1624.59,6328.12,1080.06,2972.74,2275.31,4400.02,3757.12,642.9
EE00,2020,Eesti,2,EE,Estonia,0,27859.0,21000.0,8685.23,24419.0,538.19,4390.32,3507.98,1675.13,6802.8,4984.47,1818.33,6347.34,1188.82,2892.17,2266.35,4666.09,4031.05,635.04
EE00,2021,Eesti,2,EE,Estonia,0,31456.0,23700.0,9032.21,27521.0,604.59,5323.74,4103.89,1801.61,7512.79,5583.39,1929.39,7148.48,1269.92,3178.34,2700.23,5130.58,4386.19,744.39
EE00,2022,Eesti,2,EE,Estonia,0,36442.0,27400.0,9396.61,32163.0,887.44,6446.59,4429.67,2058.82,8688.68,6323.09,2365.6,8340.05,1467.23,3765.69,3107.13,5741.69,4844.72,896.97
EE00,2023,Eesti,2,EE,Estonia,0,38187.0,28000.0,10664.74,33685.0,735.75,6197.81,4549.71,2105.01,9145.43,6577.68,2567.75,8900.65,2025.49,3739.4,3135.76,6600.52,5596.92,1003.59
EL30,2008,Attiki,2,EL,Greece,0,114524.0,28700.0,20331.42,101010.0,343.98,10588.19,8405.75,4730.58,28600.72,24138.56,4462.16,35051.42,6332.39,18647.13,10071.89,21695.16,17981.58,3713.58
EL30,2009,Attiki,2,EL,Greece,0,113548.0,28400.0,18851.1,101364.0,328.25,10070.54,7547.89,4448.35,27350.87,22668.88,4681.99,35449.77,6570.18,19293.35,9586.23,23716.65,19728.35,3988.3
EL30,2010,Attiki,2,EL,Greece,0,108361.0,27100.0,12797.12,95569.0,364.69,9050.94,6867.62,3447.28,27388.74,22852.59,4536.15,33576.11,6353.39,19479.16,7743.57,21742.06,18751.95,2990.11
EL30,2011,Attiki,2,EL,Greece,0,98694.0,24800.0,9631.73,86506.0,354.24,8340.61,6532.14,2270.9,24503.49,20388.87,4114.62,31732.76,5872.32,19066.63,6793.81,19304.06,16752.36,2551.7
EL30,2012,Attiki,2,EL,Greece,0,88731.0,22500.0,8021.91,78167.0,314.7,7971.19,6022.15,1569.22,22042.45,18233.78,3808.67,27972.55,4517.67,17184.84,6270.04,18297.09,15780.24,2516.85
EL30,2013,Attiki,2,EL,Greece,0,84890.0,21800.0,6755.87,75206.0,299.91,7588.47,5529.35,1627.71,21481.92,17914.83,3567.08,27440.93,4887.63,16742.56,5810.75,16767.41,14236.32,2531.09
EL30,2014,Attiki,2,EL,Greece,0,83873.0,21800.0,6262.32,74004.0,329.7,7551.82,5502.61,1115.5,21284.17,18056.35,3227.82,27339.68,5651.55,16281.9,5406.23,16383.79,14021.14,2362.65
EL30,2015,Attiki,2,EL,Greece,0,83192.0,21900.0,6052.21,73428.0,271.89,7660.38,5832.6,1203.55,20556.0,17163.73,3392.27,27372.64,5289.37,16679.08,5404.2,16363.6,14060.18,2303.42
EL30,2016,Attiki,2,EL,Greece,0,83067.0,22000.0,6679.82,72385.0,271.4,7563.73,5651.9,1082.37,20372.29,16883.1,3489.19,27052.55,5807.98,16148.82,5095.75,16043.11,13804.51,2238.6
EL30,2017,Attiki,2,EL,Greece,0,84794.0,22500.0,7041.84,73992.0,275.13,7613.95,5716.14,734.38,21970.92,18342.05,3628.87,27351.35,5909.51,16124.68,5317.16,16046.77,13690.77,2355.99
EL30,2018,Attiki,2,EL,Greece,0,86222.0,23000.0,7434.34,74774.0,262.03,7776.38,5934.74,891.6,22720.79,19026.79,3694.0,26893.14,5573.18,15753.39,5566.57,16230.53,13707.8,2522.73
EL30,2019,Attiki,2,EL,Greece,0,89077.0,23800.0,7269.13,77316.0,290.26,7988.02,5936.89,944.66,22794.74,18821.3,3973.44,28805.51,5713.27,17127.7,5964.54,16493.41,13713.55,2779.86
EL30,2020,Attiki,2,EL,Greece,0,81340.0,21800.0,7539.06,71483.0,245.73,7646.05,5749.19,920.45,20094.91,15700.23,4394.68,26676.11,5314.66,15839.44,5522.01,15900.27,13578.9,2321.37
EL30,2021,Attiki,2,EL,Greece,0,89769.0,24100.0,8804.95,78311.0,269.65,8669.92,6475.67,1180.53,22675.61,17823.56,4852.05,28936.67,5633.17,16734.15,6569.35,16578.8,13902.06,2676.74
EL30,2022,Attiki,2,EL,Greece,0,99981.0,27000.0,10797.68,88223.0,328.14,11335.18,7653.5,1376.62,26698.98,21532.62,5166.36,31008.06,6413.88,17267.25,7326.94,17476.01,14432.22,3043.79
EL30,2023,Attiki,2,EL,Greece,0,109653.0,29700.0,,95694.0,319.7,10829.54,7957.1,1618.85,28506.23,23089.03,5417.21,36291.67,9093.05,18957.77,8240.85,18128.26,14865.0,3263.26
EL41,2008,Voreio Aigaio,2,EL,Greece,0,3416.0,17200.0,924.68,3013.0,85.17,167.87,108.55,169.56,1093.26,1043.85,49.41,584.6,75.4,404.77,104.43,912.64,858.1,54.55
EL41,2009,Voreio Aigaio,2,EL,Greece,0,3344.0,16700.0,508.36,2985.0,109.17,176.8,91.7,157.94,943.79,894.67,49.12,615.46,81.12,419.4,114.93,982.55,921.58,60.97
EL41,2010,Voreio Aigaio,2,EL,Greece,0,3145.0,15700.0,605.09,2774.0,103.38,165.41,88.26,149.21,816.38,763.8,52.58,587.56,87.69,424.48,75.39,952.16,893.28,58.89
EL41,2011,Voreio Aigaio,2,EL,Greece,0,2882.0,14400.0,532.37,2526.0,103.98,170.4,91.4,101.18,684.54,638.21,46.33,550.19,75.01,416.83,58.35,915.98,848.94,67.04
EL41,2012,Voreio Aigaio,2,EL,Greece,0,2641.0,13200.0,419.03,2327.0,107.06,182.54,85.77,82.15,633.91,593.41,40.51,497.66,49.69,397.93,50.04,823.86,754.3,69.56
EL41,2013,Voreio Aigaio,2,EL,Greece,0,2541.0,12800.0,400.38,2251.0,105.55,178.4,77.37,85.34,619.59,583.27,36.32,486.71,59.4,367.65,59.66,775.63,708.65,66.98
EL41,2014,Voreio Aigaio,2,EL,Greece,0,2528.0,12800.0,432.84,2231.0,98.28,178.77,76.73,59.93,615.05,582.96,32.09,503.26,72.81,358.01,72.44,776.01,713.99,62.02
EL41,2015,Voreio Aigaio,2,EL,Greece,0,2466.0,12500.0,491.49,2177.0,100.33,178.55,79.84,65.67,563.6,530.94,32.66,515.55,80.2,367.43,67.93,753.51,696.41,57.1
EL41,2016,Voreio Aigaio,2,EL,Greece,0,2423.0,12100.0,391.56,2112.0,98.98,176.67,77.66,57.26,535.21,501.48,33.73,499.1,84.63,356.1,58.37,745.04,683.8,61.24
EL41,2017,Voreio Aigaio,2,EL,Greece,0,2431.0,11700.0,471.45,2121.0,107.72,173.04,77.55,38.53,546.66,512.76,33.9,502.48,83.66,356.02,62.8,753.25,688.55,64.7
EL41,2018,Voreio Aigaio,2,EL,Greece,0,2473.0,11400.0,391.62,2145.0,106.91,171.39,80.26,45.48,564.86,531.18,33.69,487.02,74.77,348.13,64.13,769.32,697.88,71.44
EL41,2019,Voreio Aigaio,2,EL,Greece,0,2552.0,11300.0,391.1,2215.0,115.43,174.99,76.27,45.98,567.2,533.03,34.17,531.56,84.17,378.6,68.8,780.25,713.62,66.63
EL41,2020,Voreio Aigaio,2,EL,Greece,0,2274.0,9900.0,377.08,1999.0,96.87,164.34,71.4,43.41,432.52,395.51,37.01,498.85,85.03,350.32,63.51,763.14,713.05,50.09
EL41,2021,Voreio Aigaio,2,EL,Greece,0,2447.0,10700.0,495.94,2134.0,70.41,179.14,79.25,54.94,504.59,468.73,35.86,534.13,87.12,370.0,77.01,791.74,732.3,59.44
EL41,2022,Voreio Aigaio,2,EL,Greece,0,2721.0,12000.0,594.21,2401.0,98.71,238.73,91.91,64.37,611.91,576.19,35.72,570.03,99.88,381.95,88.2,817.94,751.48,66.47
EL41,2023,Voreio Aigaio,2,EL,Greece,0,2956.0,13100.0,,2580.0,95.26,236.53,97.23,76.54,664.99,627.48,37.51,655.09,136.52,419.12,99.45,851.85,780.41,71.44
EL42,2008,Notio Aigaio,2,EL,Greece,0,8020.0,24300.0,2059.33,7073.0,163.15,416.35,201.68,394.99,3742.3,3675.65,66.65,1079.98,132.32,749.57,198.1,1277.11,1084.43,192.67
EL42,2009,Notio Aigaio,2,EL,Greece,0,7573.0,22800.0,1486.62,6760.0,165.41,413.37,170.74,414.46,3276.58,3210.25,66.33,1096.94,133.95,784.13,178.86,1393.99,1181.66,212.33
EL42,2010,Notio Aigaio,2,EL,Greece,0,7188.0,21600.0,1417.59,6339.0,147.27,371.34,143.13,394.17,3086.07,3013.28,72.8,1093.61,146.11,801.53,145.97,1247.42,1091.69,155.73
EL42,2011,Notio Aigaio,2,EL,Greece,0,6558.0,19600.0,1188.69,5748.0,147.34,378.16,145.01,328.19,2638.75,2573.83,64.92,1058.17,127.01,791.74,139.42,1198.15,1032.12,166.04
EL42,2012,Notio Aigaio,2,EL,Greece,0,5975.0,17900.0,842.91,5263.0,151.11,417.28,129.44,278.72,2496.64,2443.04,53.6,957.71,76.61,759.61,121.49,962.45,807.71,154.74
EL42,2013,Notio Aigaio,2,EL,Greece,0,6156.0,18400.0,657.49,5454.0,158.9,428.53,115.48,249.6,2748.58,2699.61,48.96,925.23,94.73,704.1,126.4,943.65,789.35,154.31
EL42,2014,Notio Aigaio,2,EL,Greece,0,6156.0,18400.0,784.78,5431.0,138.26,424.58,113.57,157.88,2812.79,2766.93,45.86,976.28,113.16,687.57,175.56,922.06,774.57,147.49
EL42,2015,Notio Aigaio,2,EL,Greece,0,6034.0,18000.0,819.35,5326.0,137.12,417.49,118.39,163.63,2620.1,2577.82,42.28,1029.81,132.52,707.24,190.05,957.88,789.09,168.79
EL42,2016,Notio Aigaio,2,EL,Greece,0,5823.0,17300.0,738.16,5074.0,121.59,417.42,117.43,152.59,2431.7,2388.18,43.52,1014.31,145.28,687.5,181.53,937.14,771.12,166.02
EL42,2017,Notio Aigaio,2,EL,Greece,0,5921.0,17400.0,796.6,5167.0,132.05,400.92,113.26,101.75,2593.46,2550.11,43.35,1023.38,149.63,689.47,184.28,916.0,754.07,161.93
EL42,2018,Notio Aigaio,2,EL,Greece,0,6138.0,17900.0,767.43,5323.0,119.71,371.69,117.8,124.67,2749.92,2705.85,44.06,1014.62,135.08,678.38,201.16,942.66,754.16,188.5
EL42,2019,Notio Aigaio,2,EL,Greece,0,6369.0,18400.0,940.67,5528.0,157.87,384.72,114.1,129.6,2835.5,2788.97,46.54,1093.39,131.4,743.22,218.77,927.45,756.3,171.16
EL42,2020,Notio Aigaio,2,EL,Greece,0,4981.0,14300.0,653.16,4377.0,126.67,332.09,107.02,125.09,1895.73,1843.68,52.06,1011.33,131.15,691.83,188.34,886.77,758.24,128.53
EL42,2021,Notio Aigaio,2,EL,Greece,0,5694.0,16400.0,963.62,4967.0,116.87,356.59,119.3,156.11,2339.26,2288.17,51.08,1100.59,132.82,736.09,231.68,898.19,757.9,140.29
EL42,2022,Notio Aigaio,2,EL,Greece,0,6620.0,19200.0,1249.65,5841.0,131.17,476.54,140.81,182.81,2938.51,2886.73,51.77,1169.71,147.87,766.79,255.05,942.99,789.42,153.57
EL42,2023,Notio Aigaio,2,EL,Greece,0,7395.0,21500.0,,6454.0,126.6,468.49,147.03,216.94,3282.42,3228.69,53.73,1346.39,208.79,851.38,286.23,1013.38,842.57,170.81
EL43,2008,Kriti,2,EL,Greece,0,11685.0,19000.0,3619.55,10306.0,735.95,774.78,523.46,810.49,3814.47,3644.62,169.85,1864.59,249.85,1127.89,486.85,2306.39,1992.54,313.85
EL43,2009,Kriti,2,EL,Greece,0,11438.0,18400.0,2843.49,10211.0,652.3,823.08,511.68,831.42,3513.68,3342.68,171.0,1961.37,308.19,1174.24,478.94,2429.15,2085.69,343.47
EL43,2010,Kriti,2,EL,Greece,0,10871.0,17400.0,2547.07,9588.0,596.71,826.06,521.09,589.68,3320.32,3144.97,175.35,1915.15,329.71,1193.19,392.25,2340.28,1962.75,377.53
EL43,2011,Kriti,2,EL,Greece,0,9635.0,15300.0,1737.0,8445.0,557.12,783.05,480.42,362.68,2901.99,2744.0,157.99,1757.92,274.87,1171.27,311.78,2082.81,1773.43,309.39
EL43,2012,Kriti,2,EL,Greece,0,8672.0,13800.0,1263.23,7639.0,556.89,744.97,447.8,232.13,2618.77,2472.01,146.77,1589.63,174.94,1117.92,296.76,1897.2,1562.82,334.38
EL43,2013,Kriti,2,EL,Greece,0,8629.0,13700.0,1464.78,7645.0,440.9,776.46,412.89,240.78,2821.26,2689.12,132.14,1568.92,233.14,1033.32,302.47,1796.88,1469.62,327.26
EL43,2014,Kriti,2,EL,Greece,0,8826.0,14000.0,1468.29,7788.0,517.61,794.45,407.35,172.64,2933.75,2816.39,117.35,1642.58,295.85,1006.69,340.04,1727.34,1414.5,312.84
EL43,2015,Kriti,2,EL,Greece,0,8818.0,14000.0,1414.55,7783.0,635.18,784.5,428.8,184.62,2876.05,2759.18,116.87,1631.88,282.72,1033.55,315.6,1671.69,1382.86,288.83
EL43,2016,Kriti,2,EL,Greece,0,8605.0,13600.0,1363.61,7498.0,497.67,809.07,424.17,167.5,2727.68,2606.01,121.67,1630.22,308.68,1002.91,318.63,1666.61,1380.52,286.09
EL43,2017,Kriti,2,EL,Greece,0,8918.0,14100.0,1523.01,7782.0,614.44,790.11,424.14,114.72,2927.7,2801.19,126.51,1661.45,321.3,1003.63,336.53,1674.01,1385.95,288.06
EL43,2018,Kriti,2,EL,Greece,0,9079.0,14300.0,1421.85,7874.0,547.59,783.53,440.31,135.04,3066.66,2938.7,127.96,1643.99,295.37,983.35,365.27,1697.4,1385.82,311.58
EL43,2019,Kriti,2,EL,Greece,0,9318.0,14700.0,1431.88,8088.0,589.06,803.42,430.77,142.29,3136.39,3001.95,134.44,1710.89,277.15,1072.12,361.61,1706.52,1405.35,301.17
EL43,2020,Kriti,2,EL,Greece,0,7942.0,12500.0,1352.16,6979.0,569.01,770.44,420.86,139.28,2278.7,2131.75,146.95,1602.75,295.57,994.32,312.85,1619.57,1395.95,223.62
EL43,2021,Kriti,2,EL,Greece,0,8955.0,14100.0,1873.09,7812.0,626.87,850.63,476.55,180.64,2692.26,2539.36,152.9,1740.39,319.17,1054.46,366.76,1721.75,1460.5,261.25
EL43,2022,Kriti,2,EL,Greece,0,10483.0,16600.0,2153.5,9250.0,866.84,1095.55,574.41,208.06,3399.6,3245.11,154.49,1852.22,341.08,1091.54,419.6,1827.91,1536.72,291.19
EL43,2023,Kriti,2,EL,Greece,0,11470.0,18200.0,,10010.0,835.61,1086.11,588.52,246.97,3758.12,3596.4,161.72,2161.31,488.4,1203.15,469.75,1922.35,1607.63,314.72
EL51,2008,"Anatoliki Makedonia, Thraki",2,EL,Greece,0,9257.0,15200.0,2764.32,8164.0,426.51,1281.9,976.47,499.95,2163.02,2050.12,112.89,1341.02,196.35,802.83,341.85,2452.27,2243.26,209.01
EL51,2009,"Anatoliki Makedonia, Thraki",2,EL,Greece,0,9122.0,15000.0,1814.48,8143.0,434.21,1317.3,942.15,437.34,1918.77,1805.11,113.66,1298.23,222.71,767.02,308.5,2737.93,2498.31,239.61
EL51,2010,"Anatoliki Makedonia, Thraki",2,EL,Greece,0,9097.0,14900.0,1758.84,8023.0,466.81,1190.68,885.15,379.32,1854.01,1725.63,128.39,1357.96,226.34,918.76,212.86,2774.39,2578.21,196.17
EL51,2011,"Anatoliki Makedonia, Thraki",2,EL,Greece,0,7923.0,12900.0,1300.58,6944.0,421.78,1087.25,787.27,181.72,1554.64,1447.0,107.64,1192.93,193.32,872.24,127.37,2506.47,2340.3,166.17
EL51,2012,"Anatoliki Makedonia, Thraki",2,EL,Greece,0,7297.0,11900.0,973.4,6428.0,408.79,1049.34,707.47,155.09,1479.94,1383.46,96.48,1056.23,121.35,824.63,110.26,2279.15,2113.95,165.19
EL51,2013,"Anatoliki Makedonia, Thraki",2,EL,Greece,0,6819.0,11200.0,1139.17,6041.0,384.96,990.2,642.81,196.21,1402.95,1317.46,85.49,1032.23,153.1,761.43,117.69,2034.65,1876.01,158.64
EL51,2014,"Anatoliki Makedonia, Thraki",2,EL,Greece,0,6680.0,11000.0,1068.79,5894.0,375.5,947.95,632.64,131.22,1408.96,1329.78,79.19,1056.58,174.72,741.43,140.44,1974.61,1826.93,147.68
EL51,2015,"Anatoliki Makedonia, Thraki",2,EL,Greece,0,6621.0,10900.0,1128.34,5843.0,365.26,1020.72,669.59,134.7,1349.34,1268.42,80.92,1095.53,188.08,760.25,147.21,1878.36,1731.49,146.87
